
X,Y,Z,AUGT,grade_kriging
89,820,143,20.0501341342926,19.5761527252197
-175,244,167,19.7872566223144,17.693092336654598
-95,484,143,11.0940751791,11.0940751791
-231,196,151,21.7067070960998,20.298200492858832
41,596,159,19.3291573524475,22.8867383098602
81,-268,127,11.9670986652374,12.868789629936199
305,-1332,-801,11.8556428432464,11.8556428432464
-343,820,183,12.4693765163421,13.08380985498423
433,-1324,-561,15.6074354887008,15.6074354887008
113,-388,-337,15.1860111236572,15.1860111236572
169,716,183,32.5642406463623,36.5299789683024
49,-284,-113,17.0586719751358,17.0586719751358
233,-884,-929,15.3613702774047,15.3613702774047
-383,260,199,12.6668635129928,14.51813088417046
233,388,-113,14.2623895168304,13.7056121706962
377,-1308,-833,10.2661158084869,10.2661158084869
313,500,55,12.9387178659439,12.9387178659439
-255,108,271,12.1976822137832,21.950162760734514
-79,364,231,38.8684036254882,30.44871185302727
57,-1140,415,22.8909608364105,24.505687513351408
-71,-1140,375,17.3130901813507,21.910613538742048
177,-788,-697,12.386161994934,12.386161994934
457,-748,-713,13.8499011039733,13.8499011039733
81,460,207,10.0324679374694,15.93578891515724
49,-636,-385,21.6824495315551,21.6824495315551
-335,388,159,35.4719450473785,35.4719450473785
-255,340,231,23.765293931961,28.6357057523727
553,-1372,-537,10.0068680524826,10.0068680524826
657,-1348,-505,39.0912007808685,39.454720468521096
209,164,111,11.7497385501861,11.71880302906032
169,-484,-441,12.782553076744,16.14801655292506
81,788,159,23.1964584827423,22.28128017663954
25,980,183,21.8653649330139,19.19083456039425
-375,412,199,22.6966035842895,22.03081842780108
217,372,-121,12.2471553087234,12.2471553087234
473,324,-153,10.4971339464187,11.8759080266952
529,-1212,-937,11.3547073125839,11.87459573030468
-15,196,431,21.3997865200042,18.85130213975899
-295,908,199,17.7587066888809,18.48541818141934
-495,332,223,11.5426496982574,15.156001091003379
-71,276,-137,10.3701251983642,10.3701251983642
217,500,183,34.0160519123077,36.869013261795004
-15,-460,-337,11.1284568071365,11.220072805881461
121,316,-145,14.9000302791595,14.9000302791595
-103,-1156,351,12.421769118309,17.7563395786285
473,220,-369,10.5168563604354,15.342479774951851
-103,-812,375,10.7665957212448,11.82745750188826
-415,308,199,33.13217420578,30.63426376342768
321,-1036,-905,20.6015322685241,17.61736420154564
-255,380,183,37.1678179740905,36.599228324890056
153,-44,-257,11.3829649686813,11.3829649686813
-559,548,543,15.5410613059997,16.525789264678906
481,-708,-729,13.3895120620727,13.565452771186791
1,-1044,503,32.1994589328765,24.89391719341274
497,-668,-713,10.5135291814804,11.78508515357968
129,724,199,28.6862266540527,22.0889448165893
313,252,-361,10.0992498397827,10.92604680061336
345,-1204,-873,10.2143552780151,15.0647947978973
217,-684,-713,13.0301218271255,13.0301218271255
49,-1164,375,16.3677694797515,18.42019449234002
409,-908,-721,20.6698212146759,20.25787358522414
-7,228,-233,16.1681878089904,16.1681878089904
321,652,487,19.8780717849731,17.2482147479057
-175,380,159,22.2040362358093,26.57707709431645
-199,-1132,367,12.8336535453796,14.574453341484027
-55,204,-113,23.9291247844696,20.137148392200462
-631,-140,359,11.5857675075531,11.5857675075531
-191,380,207,19.0580880641937,27.91418239212035
-279,-68,287,23.8626372814178,26.39533239841457
-255,140,159,26.8271303653717,20.799351593653327
9,-508,-345,23.727323436737,24.256377484798378
-255,-1132,383,22.3163962841033,22.81211557388297
1,20,279,28.6219074249267,20.96415084838862
169,484,143,15.8625873565673,15.8625873565673
353,748,175,13.9081629514694,16.914521386146525
9,-108,23,12.7311021327972,16.48806937098498
33,396,255,14.2800125837326,14.2800125837326
-39,-1124,431,11.9245603084564,11.9245603084564
57,716,143,18.970692372322,18.970692372322
-87,188,215,23.179392671585,27.317420675754484
-511,532,559,26.881547498703,31.525238828659027
-671,-908,359,12.2880534410476,12.2880534410476
73,284,143,29.0579501152038,29.057950115203802
-607,-460,375,11.5307966232299,11.5307966232299
89,-100,271,11.4904849529266,11.4904849529266
121,-388,-321,22.0029218196868,23.79942917585365
-31,-244,63,10.3385064840316,10.3385064840316
-103,-1084,519,11.017263841629,12.87233807563779
385,-668,-697,14.109654712677,14.109654712677003
-127,452,535,15.3627990484237,15.178193713426523
425,-1020,-881,13.8264215946197,16.13551850986477
337,-588,-921,10.9363671302795,10.9363671302795
-215,-44,279,19.3664163827896,23.81119895458218
-303,356,255,12.5891409397125,11.981182632446252
201,-228,-329,14.461085653305,14.461085653305002
81,860,151,25.8929384231567,23.29014146804806
-23,764,-41,10.2209804296493,10.2209804296493
729,-124,-761,11.76980676651,11.76980676651
-143,188,-161,22.0942346572876,23.23013074874878
553,-132,-737,27.3055852413177,27.3055852413177
169,-196,103,16.4765032768249,16.4765032768249
-111,284,567,12.2442159891128,13.057681102752621
193,460,7,10.3498502016067,11.9481823444366
-15,-1212,367,12.3082384824752,12.50694536685938
-527,364,223,18.6131234407424,18.6131234407424
-7,396,247,37.5282000541687,37.170826244354245
-167,332,-121,13.6256296157836,13.6256296157836
97,156,191,14.8977440118789,14.8977440118789
89,460,191,19.192051410675,19.599622304439478
113,108,167,24.8766861915588,20.536890134811358
-111,532,239,16.2954196929931,14.638806309699941
-71,148,223,25.7211938381195,19.366517241795847
-231,644,159,12.9319887399673,12.9319887399673
9,388,423,25.4546153068542,23.756801681518503
377,-1036,-897,21.9525047779083,19.05890747547146
-343,556,191,27.4178237915039,22.941049833297697
25,-204,-145,13.922505569458,13.922505569458
-71,-1076,503,26.4314694404602,20.422739952087355
-367,476,255,15.008394908905,13.63644948959347
-535,-332,399,11.3100357294082,11.3100357294082
161,-676,103,11.2166305541992,11.2166305541992
273,-572,71,15.4635712146759,15.4635712146759
337,212,-441,10.2895707845687,10.2895707845687
-15,-804,399,11.3515191555023,13.07234522342678
129,-500,-481,10.8369045734405,15.453435118198339
-215,92,183,11.2956872701644,16.6401509008407
9,276,263,24.4331433296203,24.4331433296203
-215,292,159,20.144236755371,20.144236755371
-543,356,199,13.0022134780883,14.42301638245577
-223,508,279,26.7029663085937,24.71493980884548
-111,-1204,351,13.4103443145751,19.720074430465623
-111,492,207,19.411672091484,21.635146813392588
-7,516,183,21.4414673805236,19.6873777008056
449,604,143,31.5225999832153,31.5225999832153
-263,524,255,10.8198726415634,11.168903293609578
-71,76,215,21.6898749351501,20.000111494064296
-367,604,111,12.9573456287384,14.08538336277006
113,924,167,12.4689022064209,15.1932864654064
-343,-12,255,10.5272280931472,10.5272280931472
-143,36,223,11.4888610839843,11.4888610839843
-207,708,207,15.9453497648239,19.377482406496974
673,-988,-961,19.7244374275207,19.579838089942882
-367,364,199,12.3666218280792,12.3666218280792
-47,-476,-329,21.265330171585,22.38513804435724
433,-796,-337,17.6330799818038,18.54172542810433
-15,716,183,12.9529366493225,12.9529366493225
185,724,143,11.7694189071655,12.631241202354401
-127,348,-65,10.0477848768234,10.0477848768234
-31,-60,111,10.5491503238678,10.882811932563769
-447,476,143,10.9373683214187,10.9373683214187
-327,-44,119,12.888323020935,12.676115652322725
265,-1276,-801,16.5898563385009,21.64812211036675
-143,60,247,29.6629826545715,24.848490686416582
169,-388,-321,13.3575078248977,13.467187671661325
-15,-252,-233,10.759672665596,10.759672665596
385,-796,-745,18.4396124601364,18.4396124601364
-575,740,503,15.8275982379913,15.8275982379913
321,740,151,22.8098351478576,20.171470602989125
-39,236,279,11.6533952236175,13.37348844766613
49,-1044,535,12.2310252666473,16.83485587120052
-223,556,279,15.9607391357421,15.9607391357421
-423,932,239,10.2348440647125,10.2348440647125
145,684,199,40.0,32.52062391281123
-239,804,167,14.8528796672821,16.305238142013522
81,-396,-441,14.8311361789703,15.52215082645412
-23,-260,47,12.5283299684524,12.5283299684524
145,84,-217,16.581905221939,16.581905221939
-575,716,487,14.9695412158966,14.969541215896598
33,76,175,22.5465487480163,25.61643805265421
-207,-36,175,28.6544946193695,24.944783077239983
233,-532,-473,15.1787679672241,15.1787679672241
1,676,151,19.9157946109771,19.785347700118948
-879,-1164,375,18.2237850904464,16.302439479827818
441,588,143,29.8460989952087,26.72130205535884
-151,116,351,10.0041612148284,10.71028555393212
-303,524,151,10.1474553823471,14.085491776466359
-71,300,231,12.5030174732208,13.29545243263242
-79,20,159,35.9444301605224,35.31133866119379
-271,-12,175,12.5550794124603,17.5190079784393
-223,692,151,12.5536448001861,19.66083865880961
-143,652,151,19.8953665733337,21.635189805030784
-127,252,575,15.0603435277938,14.400063637494975
-327,916,183,13.0857784748077,13.0857784748077
-271,500,167,23.0469410419464,19.325893632888768
-815,-1196,191,14.4342544317245,14.4342544317245
-79,764,119,12.2226559162139,13.679548139572072
89,-668,-537,25.206618976593,22.00213395118712
-319,388,151,32.3373686313629,36.39539926338194
425,-756,-737,31.0200978279113,23.86839675903314
-695,-268,375,15.321107673645,14.650283908843981
-79,532,151,23.3325854301452,21.86500289201731
457,676,191,21.6729025840759,21.6729025840759
-351,700,215,10.1207211256027,10.1207211256027
-159,204,-209,27.435354566574,21.43335504531852
409,812,255,13.4739065170288,13.4739065170288
-967,-612,327,11.9348666191101,11.9348666191101
-367,652,527,22.0505187034606,19.566538753509462
409,-572,-713,14.1213220357894,15.02912972927086
217,540,127,14.9851420402526,14.9851420402526
297,-764,-625,10.7653328418731,10.7653328418731
-223,4,223,27.5884819030761,22.783586883544864
137,-356,-481,11.2846192598342,11.2846192598342
105,-540,-433,12.5823440551757,21.684832929202436
-407,508,487,12.7537381649017,12.7537381649017
-295,764,167,24.324318408966,20.17823157548898
-39,452,143,16.6370618581771,16.6370618581771
-127,92,191,15.6282735824585,18.56731141090392
193,476,215,31.9532360076904,23.941004495620682
-567,-1412,415,10.7495334148406,11.53786454200736
-231,-52,143,16.863606762886,20.640608817100482
249,660,183,12.6390030622482,14.24888710498806
-319,-1180,367,18.846711730957,20.83505700588223
145,-532,-441,21.6867066383361,19.20797490596766
497,-892,-793,10.9228376150131,11.564016425609559
-71,308,183,11.9573869943618,15.207369965314806
-511,404,167,10.8892258644104,10.8892258644104
25,-340,-337,15.3318439006805,15.215076391696881
281,684,135,13.11717171669,13.11717171669
-215,20,215,19.1608380794525,16.98168458223341
-15,524,143,36.1761317253112,36.1761317253112
553,-668,-753,13.4755093574523,13.4755093574523
97,-316,-281,18.6633407115936,18.6633407115936
321,732,159,28.0603571891784,20.342120162963795
-199,4,255,11.0626433849334,11.0626433849334
-111,204,167,40.0,37.92875898361204
-23,404,143,20.1824409008026,20.1824409008026
-143,404,151,30.6310515403747,29.3672609329223
-319,92,127,10.5385683059692,10.5385683059692
129,-180,-169,10.2457555294036,10.2457555294036
105,260,143,16.4321307659149,22.390632562637318
-935,-1020,375,17.9026013374328,17.9026013374328
-111,180,231,14.8215121269226,14.62309543609618
73,52,-89,25.3567041873931,21.50229961395258
-247,76,279,32.8043395996093,32.8043395996093
57,-44,135,13.411148071289,13.411148071288999
-167,484,183,35.322408914566,37.1934453487396
33,124,223,12.5306723117828,12.5306723117828
-63,-1116,439,11.2181691408157,11.2181691408157
-71,52,199,16.7313502311706,20.37726175308223
-199,524,119,10.4044168710708,10.2889674997329
-199,380,223,31.7790591239929,23.82795938491818
-95,836,143,25.2514704704284,25.2514704704284
113,-1084,-985,13.2475590467453,13.2475590467453
-119,-1028,519,25.5252828121185,21.981627126693688
129,-28,-89,10.2350964069366,10.2350964069366
-319,-1068,511,11.1525297880172,12.43504705071443
-367,-20,151,23.0711168289184,23.0711168289184
-287,-364,191,10.3579263210296,10.3579263210296
593,-836,-769,10.1482568025589,10.1482568025589
-87,692,151,10.4496398687362,12.33013991832728
297,-1292,-817,22.2263264656066,27.558428525924622
177,-796,-777,12.855045390129,12.855045390129
-103,364,255,19.3921915054321,19.3921915054321
-95,452,255,16.7081043720245,16.7081043720245
-239,260,247,11.8596639633178,11.8596639633178
-255,-1124,431,14.0363516330718,14.0363516330718
17,444,255,30.4539633750915,30.453963375091497
-223,-84,263,17.6517696619033,17.6517696619033
-95,-140,55,24.4534008026123,19.45248634338377
89,-1132,415,14.6996098041534,14.6996098041534
273,196,-89,12.0548401594161,11.63633829116814
65,260,159,25.7371661663055,26.92201945304867
-31,1124,559,18.4409723043441,19.56507887363428
-231,108,239,11.9631803512573,11.683262729644749
481,724,143,11.8398223876953,11.8398223876953
-263,436,-33,20.1624357700347,20.1624357700347
-207,748,255,19.4014814376831,19.4014814376831
153,-212,-105,13.9394475460052,13.9394475460052
-495,596,527,40.0,40.0
-351,-4,183,32.803491449356,32.803491449356
-295,100,183,11.4292078495025,11.4292078495025
33,-308,-161,16.5558310270309,16.5558310270309
-191,212,183,38.2051921844482,35.59200955390926
353,-956,-753,12.6789782762527,12.6789782762527
-279,140,159,16.7290394306182,18.93470743656151
425,28,-361,25.2264652252197,25.05419118881222
-375,780,223,10.0507160186767,10.0507160186767
249,-180,-337,10.1560770750045,10.48723944425577
89,-932,-961,15.6261310100555,15.626131010055502
-263,700,207,11.7373118638992,19.19398498296735
1,260,-137,11.6360805749893,13.940745659828153
-207,20,207,15.4766357660293,18.20766100645061
-263,524,151,13.6056677103042,18.69527625560756
-55,268,-217,12.9413102149963,13.205124197006178
129,196,-89,12.8863463401794,13.624325146675062
-383,676,487,12.1544966459274,12.1544966459274
-167,44,351,10.6987974405288,10.6987974405288
521,180,-369,18.5321788311004,16.5256572055816
401,292,-97,14.5898572921752,14.5898572921752
33,436,-105,13.3128292322158,13.3128292322158
-775,-1204,191,13.6461721420288,13.6461721420288
441,-1260,-865,10.3262807369232,10.3262807369232
-215,700,503,11.9087258338928,11.9087258338928
649,-1204,-361,11.7886191129684,11.7886191129684
-511,348,239,10.0566519021987,14.85813247442238
-239,60,143,12.4450850725173,15.965179611205992
-23,444,287,19.9593493461608,19.9593493461608
-207,380,223,11.9013097763061,17.86463458061214
-215,84,231,15.2732362508773,15.08877583742134
-343,548,135,17.2223451137542,17.30655358314508
-127,-1028,535,15.9067495822906,15.987428998947099
121,-396,-265,14.5410407543182,13.37347781658169
33,484,191,27.8228494167327,29.040382356643605
-199,420,519,10.1933045625686,14.154962291717458
-191,-1108,415,16.8041603088378,15.53333472728721
-263,92,191,19.9786535263061,21.20914851188654
65,-1012,519,13.7667952299118,17.47280201435088
105,372,127,14.7020713090896,14.7020713090896
105,-348,-201,10.1734816789627,10.1734816789627
185,-692,79,10.1066682338714,10.1066682338714
433,-980,-673,28.8656302928924,19.999000253677334
-239,492,295,13.1539412498474,13.1539412498474
-15,764,151,10.9017086267471,12.19245966434474
57,-484,-409,10.4519191265106,10.4519191265106
-215,772,143,21.5919568061828,21.5919568061828
169,-1284,-929,16.7197191238403,16.7197191238403
433,-564,-729,31.1466895103454,26.47372367858882
289,612,151,28.266324520111,21.170130142211832
177,740,191,16.0234485149383,16.0234485149383
481,620,159,33.7641068935394,30.16525225003556
33,-1156,367,20.7975554466247,20.16884829998011
313,548,143,27.2300321102142,30.682916746139483
-47,436,519,15.7224977016449,15.722497701644897
481,676,159,21.7307123184204,21.721860573768588
137,-252,-121,14.6402311086654,14.6402311086654
97,204,159,15.3444504976272,17.887858593463832
361,508,183,16.3941731214523,16.3941731214523
-447,508,527,14.4224142074584,17.55188863754264
-335,532,151,23.26853723526,23.26853723526
-247,-28,-17,13.1730550050735,13.49504403352734
-175,60,343,16.7393200397491,16.7393200397491
-103,468,159,40.0,40.0
-47,12,175,11.7499873876571,12.93518799543374
-31,220,-225,19.1450199604034,19.0727484464645
-271,68,247,10.0372998237609,11.30399049758904
-511,404,183,10.0496622562408,10.0496622562408
529,-884,-801,16.5536358833313,17.15503364324568
57,-540,-425,29.2378093719482,22.0819381141662
-95,476,175,35.4561666488647,35.4561666488647
-511,332,143,17.0669373512268,17.0669373512268
-63,-348,-241,21.4132798194885,21.4132798194885
1,860,151,18.4435611486434,17.69584029674522
-687,-1148,375,19.4570785045623,18.15579124450678
9,236,191,26.8150506496429,26.8150506496429
-271,-12,183,20.2662068367004,20.60345894813534
177,220,-161,16.1388787269592,15.004635827541309
-343,500,191,17.9096821069717,20.97911982417103
-47,116,271,31.3889754295349,29.094257850646926
161,-452,-489,21.3628604412078,18.42899481058113
-295,-604,407,11.9993120193481,11.9993120193481
321,-756,-713,14.1070635318756,14.1070635318756
225,796,159,19.9883546829223,19.9883546829223
-263,116,183,21.1371496677398,21.1371496677398
-79,-484,-337,20.2698027133941,17.32991977214808
-247,340,223,20.7184391498565,24.57565180778498
97,684,151,24.6466598987579,19.77810337543484
-263,340,135,15.6679053306579,18.49941219329829
25,476,143,20.2373253345489,20.2373253345489
-79,-1044,495,11.5689026355743,15.270176087379415
-135,244,263,12.1683392524719,12.1683392524719
-15,1140,551,17.2314855098724,15.796971836090039
-143,276,271,10.4786288499832,10.4786288499832
-535,652,519,11.178809595108,14.089465465545619
97,396,-137,10.2640444993972,10.2640444993972
449,-596,-713,10.999616241455,10.999616241455
-295,-1140,391,21.6118194103241,21.79337122917173
577,-1012,-817,11.486301445961,11.486301445961
89,-972,-673,29.1106452465057,22.6546619701385
553,412,-161,18.0612252950668,18.0612252950668
105,68,167,16.8899379730224,16.8899379730224
161,-716,-801,16.1737206459045,16.1737206459045
-335,788,263,24.4952218532562,25.346432456970177
-295,60,167,11.2015928268432,13.32787799954409
201,452,-9,13.5151644706726,13.214308052062961
-151,468,271,15.542748260498,15.91738674163814
457,724,191,14.6552104234695,18.36590563297266
-415,340,159,23.3714414596557,19.75217509508127
9,372,247,13.911911869049,22.204889959607755
-279,-132,287,18.4935798168182,15.66122223377224
-103,36,191,40.0,35.59307133674618
-271,412,167,21.4918003082275,21.4918003082275
329,716,503,12.1714024066925,17.767462029457082
-303,324,167,31.8328430652618,23.51855814456936
105,484,191,29.7438022613525,19.905487677256232
-119,-836,375,11.1684740781784,13.493959312438943
97,772,143,23.0607147216796,24.33294080257408
-207,332,207,40.0,35.83541878223417
265,-1060,-905,18.6817336559295,18.6817336559295
-255,908,263,10.5674007415771,10.5674007415771
65,84,175,40.0,39.543133989969874
-551,700,543,23.8916145801544,22.271521658897377
-71,516,167,28.8049139499664,24.121934493382717
489,740,159,10.1565922737121,15.1517918825149
-47,492,-57,16.6751725435256,15.391969926357202
-199,28,119,10.1828230142593,12.286606795787769
-567,700,527,34.7022708892822,28.196625167846634
665,-1292,-489,14.7227224826812,23.861436617714972
249,524,495,17.156247806549,17.156247806549
-959,-524,367,10.3141683101654,10.3141683101654
-519,340,527,12.0985607862472,12.0985607862472
-63,556,335,10.0195716142654,10.0195716142654
593,-836,-921,20.3772374153137,20.3772374153137
473,540,79,16.2614469528198,15.56217627525326
-367,276,151,35.3739638328552,28.907713966369602
-143,156,175,27.1207048416137,26.077444305419885
-95,-100,223,10.9563430547714,10.9563430547714
-399,388,183,13.3241694450378,12.67403248548504
433,532,151,15.8200910568237,17.06014957904812
-39,-836,399,14.569466638565,13.44976460933678
153,324,-89,26.3548204898834,26.3548204898834
-423,772,255,15.5116295576095,15.5116295576095
-63,-1020,503,11.7906623840332,11.7906623840332
-335,436,255,40.0,40.0
-63,-1068,495,15.7265935897827,18.02473520755764
409,-820,-713,21.5935689926147,19.319637708663894
337,828,471,14.4343782663345,14.4979108536243
193,-228,103,13.4897222995758,13.4897222995758
-367,308,191,23.2178958892822,20.46079890727993
-207,420,231,20.3898218154907,20.3898218154907
161,-948,-809,22.3750237941742,18.76270945787428
-471,508,415,10.8222617149353,13.721359143257128
-63,236,159,12.8622663497924,14.582941538095413
401,700,111,12.534904885292,12.534904885292
449,604,159,22.004945230484,22.004945230484
-567,668,559,12.9685713529586,16.7660490393638
-31,460,271,13.113192653656,14.455739853382088
-47,236,215,21.0462644100189,22.480590929985027
-879,-924,375,10.535673379898,10.535673379898
-191,732,223,10.6003278970718,10.6003278970718
-159,-1028,503,10.8379349708557,10.8379349708557
129,-980,-705,11.075806069374,11.075806069374
145,804,183,17.3550397396087,17.3550397396087
-439,340,127,19.1830009698867,16.009398380279485
-495,340,199,24.5533633708953,25.567409477233824
-495,692,487,14.8167129516601,14.8167129516601
-295,-204,495,13.623870229721,13.623870229721
-543,-1372,407,15.2163868188858,14.1597163724899
113,172,183,25.730997800827,25.066154981613114
169,372,-89,14.2985702514648,15.7952585959434
393,-564,-753,10.0284351348876,10.0284351348876
-55,-100,255,17.415889263153,16.90138379573814
-239,204,207,11.2235267400741,11.2235267400741
-271,572,63,11.4321354866027,12.17728735446923
-119,388,239,18.6857781410217,17.479686050415
-103,60,191,28.7747356891632,27.072319466272937
73,508,183,24.9530711174011,28.164078722000085
537,-996,-977,13.6279871463775,17.26702119469636
113,-428,-337,27.7665420532226,20.54123486042018
97,892,159,12.8140514612197,16.78884383678428
281,-868,-977,10.1231943130493,10.1231943130493
-335,452,23,11.644710445404,11.644710445404
169,-732,-809,13.5853237867355,13.30197466135022
609,-1340,-505,12.8546154737472,12.8546154737472
-175,100,183,27.2171977043151,27.217197704315105
-215,572,167,17.5263310432434,16.94282434701918
-167,508,151,40.0,32.20049631118771
-199,420,279,18.6970809698104,20.57800065517418
-39,852,191,14.3365629434585,13.946010429859099
-583,-284,391,12.9450649738311,12.476831359863208
-87,-52,223,10.4447355508804,10.4447355508804
-367,300,159,18.7591536521911,20.41895601034159
-207,-76,159,36.0236469268798,28.412516339619906
473,-900,-753,13.3478253602981,13.265552542686416
-151,236,199,11.1933893680572,14.584601330757101
-159,644,143,12.7548082828521,12.266116724014228
-559,556,303,15.5594881296157,15.5594881296157
-63,-92,255,15.7008710384368,16.21537650585166
-215,812,111,10.2734863042831,10.2734863042831
713,-252,-977,14.1579139947891,14.1579139947891
609,-1372,-497,14.8347787857055,14.8347787857055
-87,260,159,30.3798144817352,27.93418101310728
601,-980,-881,11.7159352064132,15.035403704643178
-231,156,231,11.2188362121582,11.2188362121582
-239,156,191,23.4970705032348,23.4970705032348
-351,828,183,27.8310388565063,22.64678048133846
169,236,-1,10.5328158378601,10.47620881795882
-183,-108,231,28.3674903869628,31.092238833109494
137,740,183,22.8096085071563,19.800737830400408
-159,316,-265,14.4348701000213,14.053226785659719
-15,164,423,27.5087324142456,28.555880680084197
-399,316,175,10.5940929412841,11.025953526496819
153,364,103,13.9635929584503,19.85398875713346
321,724,511,33.6920585155487,27.34822453498838
-207,844,167,14.5143929481506,17.344413970708807
-87,-132,175,10.8173281908035,14.126048779487583
337,524,143,25.0018853187561,30.74204598108924
313,-596,-857,10.5243950843811,10.5243950843811
161,644,151,40.0,26.926319003105142
441,340,-369,31.7884939193725,31.7884939193725
521,572,127,12.2643905162811,12.2643905162811
257,372,-145,20.3082264900207,20.3082264900207
121,356,151,11.0556443929672,11.349431724548317
73,276,167,25.3698189735412,25.09006771087642
-335,460,231,28.5082319259643,24.38941382408136
209,-1004,-969,13.7485272884368,13.7485272884368
-239,220,175,40.0,36.522131929397574
73,652,183,15.7305037260055,15.730503726005498
297,-932,-553,10.1698507547378,10.1698507547378
-31,12,55,10.6321662425994,10.6321662425994
49,-308,-209,18.7597144126892,16.803945642709714
-671,-1268,375,20.6323951244354,18.38764035940166
137,-660,-553,13.2170197963714,13.2170197963714
65,-292,-97,16.0813949346542,17.571145386695818
121,-300,-425,12.0581965446472,12.0581965446472
65,60,223,21.2397361278533,19.37629861831656
297,-668,-697,23.469920349121,23.469920349121
153,-212,103,21.9458994865417,21.060263094901977
553,-1028,-969,13.1250270366668,15.53632685184472
-95,1140,527,29.0066685676574,31.737418918609563
-287,756,271,10.6810832500457,13.13649961233131
1,44,279,13.7504525661468,13.750452566146798
681,-1004,-953,16.3400585651397,16.3400585651397
-239,60,127,16.7866832733154,15.646702917814224
377,612,151,24.2276666641235,24.962789330482458
385,-804,-681,18.9923459053039,17.72841791152948
-199,116,167,10.8595546245574,15.41227307796472
-199,508,183,33.8913294315338,31.32599034309382
-191,284,151,11.5400842189788,12.023454160690232
-511,772,255,19.3005994558334,19.3005994558334
-535,556,535,29.1868479251861,28.328229519526104
121,-468,-385,15.5664392232894,17.913924026489184
145,508,135,13.7713736057281,13.7713736057281
513,-852,-769,15.5514003276824,14.75264956951133
-311,356,247,14.8406796216964,16.5042515754699
-359,276,151,28.8444288730621,27.601806974410984
-215,444,-33,10.4995931148529,10.4995931148529
377,444,-57,10.3814735889434,10.3814735889434
-607,356,543,10.4168634176254,10.4168634176254
-39,556,271,16.8105997085571,16.8105997085571
241,756,159,10.3852341890335,11.822546758651718
601,-828,-921,28.297458410263,25.61667836189264
-271,452,271,10.4577089786529,11.56815261840816
617,-828,-921,20.1192128181457,22.52867520809167
-271,900,207,11.9164666652679,16.00278729438777
425,516,135,11.056602358818,11.056602358818
225,-164,-273,20.3326382637023,20.3326382637023
273,-692,-545,12.1210718154907,13.577873265743229
-855,-1164,359,19.7838126182556,18.02518147945401
-167,756,143,17.9745913028717,16.68146637916562
-223,-52,151,16.2129586935043,18.22906879782673
329,-732,-657,11.4003345251083,11.4003345251083
609,-1012,-921,29.9956374645233,21.55066118812557
-303,380,167,35.4794265270233,32.556724586486794
-31,540,263,13.2952365398406,12.54722234010687
-479,364,127,16.6880548477172,15.021408933401045
-95,164,151,15.1869714260101,16.152638154029802
697,-1004,-761,13.1654800653457,14.672492010593349
553,-972,-953,18.4763130664825,18.71486016178126
89,908,167,12.0750252008438,14.568774625062922
489,-1420,-609,15.66741232872,15.13684457778923
-63,436,159,24.6210004329681,20.5316867446899
57,-92,79,12.007979273796,12.007979273796
-15,500,-65,10.7527869939804,11.66689424753187
-439,508,519,28.3027038574218,21.37110471089673
-15,-1132,415,17.0612619876861,15.552377452850278
-391,340,183,17.0514183044433,15.40689982414239
97,652,207,20.8645032405853,20.602757062911955
9,100,215,20.8657859802246,18.70900110244748
-199,212,-201,17.7296184062957,15.519207067489559
-247,-1172,399,10.7130162239074,12.769996130466417
-743,-140,359,17.8268414258956,16.063116478919923
73,-404,-457,10.348025393486,11.33811183929441
-63,12,-9,11.0218410491943,11.0218410491943
-439,556,519,23.6615041732788,20.788639822006196
401,84,-193,10.3458991765975,16.215164643526002
113,596,175,28.5704412937164,23.656022583643548
-319,420,255,32.8779183864593,27.12065502738949
-151,140,375,14.3799506187439,18.094983777999857
209,-884,-761,17.8024775505065,15.776650342941199
377,-76,-369,10.4923336029052,10.4923336029052
-287,-20,159,23.6494010925293,25.697091230392434
665,-1340,-489,26.2751317501068,29.97375845909116
-95,908,151,24.9463536739349,24.9463536739349
169,716,143,11.4726130485534,14.270098571777282
-143,220,567,16.595328426361,15.022303054332669
33,852,151,16.8061872243881,17.5247130155563
-535,652,495,18.1138012647628,16.60864228248589
73,1132,543,14.953491783142,13.91841377019874
-175,-60,199,15.6364279747009,18.977007703781098
393,636,135,19.7639336585998,19.7639336585998
145,412,143,11.6510610580444,15.62698897361752
521,-1348,-929,10.1282318115234,11.023958737850158
33,-628,-449,22.9381207942962,21.794246132373765
-151,476,567,11.0327104568481,16.58436135292048
241,812,263,11.6788046836853,11.6788046836853
1,756,183,14.2063344955444,16.26136050224302
473,-1100,-889,12.0250252246856,12.962766313552779
-191,-44,159,14.8371012687683,20.291028432846037
545,276,-329,12.0306211471557,12.0306211471557
-479,268,199,13.6207159519195,13.62727755069727
-863,-1396,375,10.403055858612,10.403055858612
-151,284,167,25.3477740764617,25.3477740764617
177,372,71,16.7523951053619,16.2801403713226
-543,684,551,12.4063645601272,14.12940598249429
-327,396,231,28.9069980621337,26.7061420822143
33,524,167,33.0698620319366,31.2856181812286
-231,692,119,12.5051460266113,14.131551592349979
-543,564,495,13.4011151313781,13.401115131378099
-183,844,159,25.0884714126586,24.633719882964996
-183,1140,535,15.415880870819,16.2134666490554
-311,860,215,15.4932307720184,15.4932307720184
-231,108,135,15.7963078022003,15.962156224250762
-199,500,159,40.0,31.055614550908388
89,956,151,16.4360771179199,18.26308996200558
-303,-1116,367,10.9215350151062,10.76964917898176
