,X,Y,Z,AUGT
3539655,41.0,220.0,151.0,11.784043073654175
783841,409.0,732.0,143.0,19.60836000442505
1471474,657.0,-1332.0,-489.0,35.521698522567746
3258749,-215.0,1180.0,543.0,11.395346093177796
781044,-167.0,-108.0,167.0,12.592122316360474
3462239,-15.0,132.0,231.0,16.610578775405884
1996792,-511.0,644.0,487.0,11.282744216918946
2251411,-111.0,500.0,183.0,40.0
1799067,-39.0,572.0,-65.0,17.011323928833008
253400,-199.0,-1164.0,359.0,12.69063858985901
664909,-39.0,244.0,207.0,16.447388124465945
2630751,-167.0,-1036.0,519.0,22.1321677684784
1484498,-159.0,524.0,-25.0,19.16704616546631
2120537,217.0,508.0,135.0,27.88600039482117
771546,577.0,-1284.0,-473.0,36.242306137084974
3615953,73.0,-444.0,-425.0,11.173589849472046
2271221,-215.0,100.0,151.0,37.344270610809325
952406,121.0,-284.0,-113.0,24.664683675765996
1978502,625.0,564.0,103.0,10.087954020500183
2619669,-447.0,-260.0,383.0,12.376803135871887
630521,41.0,-1028.0,495.0,10.026382517814636
1617574,1.0,404.0,167.0,24.9145468711853
1413791,1.0,244.0,295.0,21.572708702087407
3646390,553.0,-1180.0,-361.0,10.531459498405457
1568541,321.0,-92.0,-433.0,14.058707284927369
1248655,321.0,-628.0,-913.0,14.043602967262268
3367545,-807.0,-804.0,375.0,12.748981046676636
3514680,-255.0,68.0,231.0,13.959144258499146
1471023,-223.0,172.0,167.0,15.463918185234073
1450581,-471.0,532.0,519.0,32.327665138244626
2045529,-415.0,660.0,503.0,13.603705048561098
1119440,-15.0,436.0,151.0,10.480604362487792
3549820,297.0,-756.0,-857.0,25.74593272209168
1287142,-7.0,228.0,-137.0,17.627919816970827
3215558,-223.0,188.0,271.0,12.474201393127444
586315,153.0,60.0,-217.0,15.740304183959964
1554845,-791.0,-1108.0,375.0,13.727931022644045
2720667,457.0,300.0,-137.0,13.55272958278656
1149705,-79.0,988.0,167.0,10.179669904708863
2875929,-767.0,-1164.0,367.0,10.129659414291384
713683,1.0,500.0,231.0,16.29608325958252
1818066,145.0,-300.0,-233.0,11.80025839805603
2519140,481.0,-804.0,-977.0,17.31290559768677
1936837,-159.0,412.0,-17.0,10.527087903022768
2805016,9.0,-100.0,7.0,21.129292011260983
2771052,-7.0,492.0,231.0,13.394514513015746
3387656,241.0,772.0,135.0,21.065222787857056
3015093,-231.0,708.0,519.0,10.936108946800232
1582458,9.0,236.0,175.0,29.026056861877446
670553,265.0,-620.0,-697.0,24.18065624237061
1580309,385.0,-676.0,-697.0,11.15543990135193
2025213,281.0,548.0,159.0,19.933049678802487
1075199,321.0,636.0,143.0,26.42178230285645
2490315,177.0,524.0,151.0,39.61098136901857
312988,-215.0,-1172.0,375.0,33.910596227645875
1084137,73.0,-300.0,-369.0,14.363382482528687
2370648,-279.0,860.0,159.0,11.528200769424439
1285479,81.0,596.0,191.0,12.500959014892581
1493507,-79.0,332.0,295.0,19.578104639053347
3705179,169.0,-460.0,-425.0,17.576911640167243
781784,377.0,444.0,-1.0,14.008792591094974
2257384,97.0,-564.0,-449.0,24.92309379577637
2262451,-391.0,436.0,167.0,20.163816642761237
2765440,121.0,-1156.0,-993.0,19.103354287147525
716087,41.0,-452.0,-441.0,16.304855656623847
487096,729.0,-1252.0,-393.0,10.859295272827149
3693770,185.0,740.0,183.0,32.047289562225345
2408141,-47.0,-1188.0,359.0,16.941387748718267
480349,1.0,-260.0,-217.0,12.686298537254336
2898322,-23.0,-364.0,-329.0,18.394336891174323
3482692,-191.0,-68.0,215.0,12.036058187484741
1369064,217.0,132.0,-161.0,12.037488126754761
280354,481.0,644.0,143.0,29.40359354019165
3523848,-183.0,-828.0,399.0,11.216114187240601
3394354,-7.0,-460.0,-385.0,10.218690657615662
2466865,473.0,660.0,191.0,22.08954296112061
1743803,-191.0,428.0,-9.0,10.218286442756654
95904,-111.0,-116.0,167.0,26.74098820686341
737860,249.0,-1308.0,-801.0,18.894770073890687
3640521,57.0,-252.0,-33.0,10.259523367881775
2138188,145.0,380.0,87.0,11.85328063964844
2216008,-7.0,124.0,383.0,26.192440605163576
1411010,105.0,-828.0,-961.0,12.655024456977847
2361245,1.0,284.0,159.0,14.117229652404784
538855,361.0,-628.0,111.0,10.759443688392642
481352,-327.0,852.0,191.0,18.93968114852905
2703506,-551.0,668.0,551.0,20.84240927696228
3344909,-279.0,676.0,167.0,20.935717487335207
845583,-55.0,452.0,479.0,11.534245300292971
3248330,9.0,-100.0,23.0,24.792130517959595
2550502,193.0,500.0,167.0,14.050332093238833
2885464,-719.0,-404.0,383.0,11.595874047279361
2447775,113.0,668.0,207.0,34.13584904670716
3610963,-215.0,-44.0,247.0,32.73955774307251
1829471,-431.0,516.0,511.0,20.638353204727174
1625251,-447.0,636.0,543.0,11.151751732826236
1225447,33.0,-468.0,-433.0,14.302888107299804
1914607,-103.0,132.0,191.0,14.982691049575806
285323,-7.0,-468.0,-433.0,15.451538228988648
1523987,33.0,508.0,159.0,24.742204141616828
2846481,369.0,76.0,-193.0,10.190652632713318
1935289,617.0,-932.0,-817.0,30.77895913124085
549875,201.0,532.0,47.0,13.469168090820313
1773536,-167.0,-220.0,175.0,12.897566223144533
1097652,-295.0,-1148.0,359.0,16.02489597797394
1254958,-255.0,212.0,183.0,23.877537155151373
870036,-871.0,-180.0,359.0,11.123768615722657
38458,641.0,-940.0,-817.0,17.067965412139895
616713,193.0,-484.0,-513.0,10.287619805336
487521,-239.0,452.0,287.0,10.52601194381714
1370295,33.0,-1148.0,391.0,31.313043785095214
1704887,-39.0,564.0,175.0,10.567309617996218
1576810,465.0,-1308.0,-769.0,15.222766637802124
1801697,-191.0,412.0,143.0,17.356989550590516
2133196,225.0,476.0,159.0,40.0
3055355,-207.0,428.0,207.0,23.798247957229613
2689384,577.0,-1036.0,-969.0,18.674601483345032
1518582,473.0,388.0,-137.0,18.424295520782472
2485521,89.0,724.0,143.0,21.140423107147214
682553,33.0,1044.0,191.0,26.92108111381531
2331117,561.0,-900.0,-761.0,17.78744449615479
485067,417.0,-548.0,-729.0,14.71710786819458
1069437,25.0,284.0,-209.0,11.154237771034241
117487,153.0,-332.0,-321.0,32.253787279129035
2971611,-135.0,484.0,527.0,22.10155024528504
1160576,-103.0,-1020.0,375.0,14.949199628829955
3279655,289.0,84.0,-65.0,17.614344739913946
1663354,121.0,244.0,-105.0,16.290854167938235
1490313,105.0,748.0,199.0,11.025156545639039
935587,521.0,652.0,127.0,21.796220827102665
3110379,-319.0,772.0,159.0,10.134980797767641
3396627,369.0,-996.0,-761.0,10.60475323200226
1909937,-231.0,268.0,-65.0,10.325111317634583
1392410,-327.0,-172.0,183.0,31.069970464706426
114927,-231.0,-44.0,375.0,10.580767869949339
939620,49.0,404.0,175.0,40.0
2551295,185.0,-12.0,-337.0,14.22253580093384
2212569,-183.0,564.0,135.0,12.586760044097902
47380,65.0,-260.0,-89.0,18.69188108444214
1763865,633.0,-956.0,-809.0,20.32700963020325
1789373,-15.0,28.0,319.0,29.153580808639532
3291066,-71.0,812.0,151.0,33.34826092720032
2800928,-271.0,76.0,183.0,27.518648529052733
380781,-39.0,564.0,-57.0,19.535238003730775
643338,545.0,652.0,135.0,17.818876290321352
1844741,-135.0,268.0,-41.0,13.944664955139162
2205560,-191.0,380.0,119.0,14.12612237930298
1591625,25.0,-268.0,-329.0,12.86998498439789
1411392,-479.0,500.0,415.0,20.485919809341432
3343998,-183.0,324.0,-201.0,17.001341223716732
2026872,-23.0,964.0,199.0,14.448741912841802
3609998,-375.0,380.0,207.0,19.145323705673217
2527890,-15.0,300.0,-273.0,17.10267181396485
1230746,97.0,-636.0,-513.0,13.317728877067568
2408171,105.0,-612.0,-529.0,18.056240367889405
357217,-287.0,388.0,215.0,40.0
3648657,673.0,-1284.0,-577.0,12.520436096191409
2686582,-119.0,580.0,175.0,15.037396740913394
2062398,-199.0,756.0,143.0,19.45179800987244
2304865,-783.0,-196.0,359.0,12.63328914642334
1215739,337.0,-612.0,-625.0,12.091215991973874
164007,-575.0,-1300.0,407.0,13.571794271469116
302043,569.0,-1324.0,-817.0,12.331496024131775
1348285,-215.0,692.0,183.0,23.70898656845093
94773,57.0,-692.0,-657.0,11.335474395751953
3186060,465.0,-1108.0,-313.0,11.064931988716124
899429,-31.0,524.0,151.0,26.9422568321228
3435377,-39.0,260.0,-273.0,15.572487258911133
2553306,-319.0,356.0,111.0,15.958809185028073
2661836,121.0,332.0,-89.0,12.656015133857727
2810372,-143.0,132.0,127.0,11.517584872245788
506483,-111.0,148.0,511.0,16.372801136970526
2466142,-319.0,412.0,263.0,15.525098323822027
3495805,265.0,252.0,-97.0,16.901129817962648
613474,313.0,660.0,175.0,19.754279232025148
1760604,-223.0,76.0,271.0,20.985856485366824
1187396,489.0,692.0,127.0,10.2415766954422
764236,81.0,-276.0,-217.0,16.042731666564947
725239,-127.0,468.0,519.0,11.59488570690155
2159327,249.0,428.0,271.0,10.179192090034485
116866,-247.0,20.0,159.0,24.830110359191888
1139824,329.0,68.0,-225.0,24.832561349868776
3024612,209.0,-972.0,-817.0,10.377961826324462
308257,-175.0,444.0,-9.0,14.502930068969727
734143,65.0,412.0,159.0,40.0
840481,609.0,-980.0,-969.0,18.368780231475828
2836456,537.0,380.0,103.0,10.334370875358582
3524087,-151.0,308.0,183.0,24.859148406982428
1988798,329.0,748.0,183.0,24.464961814880372
1793577,-79.0,236.0,-209.0,20.708179569244386
1906287,41.0,372.0,191.0,11.872075462341305
1673994,-183.0,500.0,-25.0,14.62705557346344
2684305,121.0,-348.0,-249.0,33.62139801979065
152543,-511.0,524.0,199.0,15.553551077842714
2573781,-7.0,276.0,-177.0,15.025758624076845
2183750,-343.0,748.0,463.0,15.334482979774474
1298009,-47.0,-324.0,-241.0,15.70613868236542
2814311,-239.0,772.0,231.0,17.34572644233704
3464599,-23.0,1116.0,535.0,25.023834419250488
2280868,-183.0,356.0,231.0,25.750411796569825
2756542,-31.0,-460.0,-385.0,14.468384885787964
1586241,473.0,92.0,-361.0,10.436495876312256
2102808,-343.0,348.0,151.0,17.823449993133547
3203478,-143.0,-1140.0,383.0,29.4460711479187
2610943,353.0,-676.0,-825.0,18.522901749610906
1048676,-367.0,772.0,447.0,10.895264554023745
1264221,401.0,-1260.0,-881.0,10.742681622505188
3039693,-103.0,476.0,-65.0,17.07525296211243
1106504,97.0,-460.0,-369.0,10.596873378753665
3340231,313.0,572.0,167.0,28.82979068756104
106417,-327.0,-1140.0,399.0,14.577679443359376
565223,73.0,100.0,263.0,18.83430724143982
1749532,521.0,-964.0,-945.0,21.203487634658813
1482827,-735.0,-1124.0,359.0,13.88102331161499
184111,-415.0,372.0,151.0,14.642678594589233
2313371,-135.0,204.0,559.0,17.42270016670227
1065558,161.0,-420.0,-441.0,24.62297477722168
3570215,9.0,636.0,271.0,14.88387336730957
472515,-151.0,-876.0,359.0,17.579864978790287
2466320,-495.0,348.0,255.0,10.26949088573456
945994,-743.0,-484.0,375.0,15.781948828697205
3608902,-447.0,852.0,191.0,12.379341745376587
681856,217.0,508.0,151.0,14.582607126235965
3353193,-663.0,-1364.0,399.0,11.631159901618958
740217,441.0,564.0,135.0,21.56078319549561
3574935,-479.0,436.0,167.0,10.857976317405699
2345193,33.0,780.0,143.0,16.455633640289307
287957,-175.0,340.0,215.0,34.61766614913941
3237249,409.0,492.0,-145.0,11.616765880584714
847256,-631.0,-324.0,375.0,13.548151206970214
1183610,-95.0,52.0,175.0,16.051873230934145
2069554,137.0,124.0,287.0,20.950743532180788
3260476,-39.0,-108.0,191.0,10.256223058700565
2630720,-583.0,732.0,487.0,13.157718205451966
505048,-167.0,-84.0,63.0,10.896099853515627
903161,-935.0,-1188.0,375.0,11.13637170791626
1599213,-135.0,36.0,247.0,23.55080537796021
2901659,-111.0,548.0,151.0,28.086747980117803
2725057,457.0,-652.0,71.0,13.000291705131533
3555049,129.0,508.0,143.0,40.0
1833592,657.0,-964.0,-753.0,15.195368814468384
2187873,129.0,212.0,-97.0,14.781793928146366
602198,-375.0,388.0,111.0,18.609952807426453
3083024,-479.0,396.0,167.0,11.170886516571043
2697867,521.0,-940.0,-801.0,12.43513975143433
2980028,377.0,468.0,-161.0,11.237245512008666
1456843,-15.0,388.0,151.0,11.028722047805786
1524433,225.0,292.0,39.0,14.650634384155277
1320834,-79.0,84.0,151.0,10.444289278984073
350387,441.0,-844.0,-729.0,11.828496193885806
139841,-55.0,-1164.0,351.0,18.43066248893738
747332,249.0,-1316.0,-801.0,12.069728350639346
2490210,249.0,844.0,487.0,12.624681472778322
2051648,-223.0,44.0,143.0,22.95470061302185
1160741,329.0,316.0,-273.0,16.03224310874939
1101631,-135.0,-812.0,391.0,15.36954336166382
3025788,-319.0,420.0,127.0,16.877277636528014
1171607,-175.0,4.0,199.0,18.304012393951414
998997,169.0,412.0,143.0,13.196247124671936
1544364,105.0,-228.0,-257.0,10.390309071540834
1281583,-7.0,68.0,335.0,24.666629981994628
1819561,-63.0,644.0,335.0,10.42483322620392
3662813,425.0,716.0,239.0,12.379119777679445
2677152,-39.0,596.0,175.0,15.69502744674683
2063494,409.0,-932.0,-705.0,14.475369858741761
1264387,-95.0,580.0,-41.0,15.324889302253725
3260239,497.0,700.0,191.0,16.47278006076813
3158252,-263.0,60.0,287.0,40.0
140677,1.0,412.0,191.0,40.0
2214445,313.0,-1300.0,-809.0,21.325663328170773
2423667,-279.0,764.0,263.0,22.96420316696167
3484693,-415.0,356.0,127.0,14.72222948074341
2096901,-127.0,-1124.0,399.0,21.571612882614136
942435,465.0,-524.0,-697.0,14.546058392524722
1438825,9.0,356.0,159.0,23.313603687286378
1296622,-15.0,676.0,191.0,14.235411095619204
2856479,105.0,-708.0,-697.0,11.903323841094974
518599,401.0,276.0,-361.0,16.1008451461792
3383877,81.0,-244.0,-49.0,11.487612223625186
2640738,-87.0,476.0,247.0,12.289674973487857
1648598,689.0,-948.0,-937.0,24.31752853393555
2665072,-255.0,364.0,151.0,31.432415676116943
2653057,-1023.0,-1180.0,375.0,19.834687614440924
1011834,369.0,268.0,-369.0,20.389735364913946
475696,-7.0,260.0,-217.0,20.710861873626712
1329465,233.0,-436.0,-441.0,11.908071613311767
2291295,185.0,84.0,103.0,17.665619277954107
1392843,-175.0,324.0,167.0,35.585777091979985
2796196,-199.0,68.0,175.0,40.0
2600292,313.0,-908.0,-745.0,16.147584533691408
1642686,305.0,-532.0,63.0,10.595442271232605
872655,465.0,-716.0,-713.0,11.115567493438721
1915568,-15.0,-1020.0,527.0,28.42538189888001
1451650,-167.0,508.0,167.0,20.729077243804934
1084076,-303.0,284.0,119.0,15.958316183090213
699878,233.0,820.0,159.0,11.093861389160157
1005893,145.0,84.0,135.0,25.948005104064947
2475520,-391.0,804.0,199.0,28.862207317352294
517845,-15.0,-988.0,375.0,12.448199629783632
3026191,-183.0,-292.0,-121.0,18.426603984832767
1622996,281.0,-628.0,-697.0,14.022290563583374
2250370,-159.0,-1124.0,407.0,34.639143276214604
302722,-239.0,396.0,215.0,16.06152882575989
1339457,545.0,660.0,127.0,15.154494047164919
1757375,-119.0,84.0,183.0,14.470676994323734
385854,225.0,-388.0,-105.0,12.230359363555909
2903573,569.0,-292.0,-825.0,11.363965702056884
3374607,-199.0,-52.0,215.0,13.888563203811646
622699,73.0,12.0,-145.0,27.422127628326415
2528379,-31.0,132.0,287.0,21.379218292236327
543584,-103.0,236.0,223.0,19.110911703109746
1905136,169.0,-340.0,-281.0,13.147736668586733
2866558,-575.0,-284.0,399.0,11.384286260604858
2791520,521.0,-996.0,-729.0,15.834806346893313
2434165,321.0,532.0,79.0,12.844764780998233
3466450,-327.0,-44.0,143.0,40.0
1083456,473.0,652.0,143.0,16.384168219566348
1936458,-63.0,220.0,487.0,13.911721444129947
524982,537.0,-916.0,-777.0,11.721623420715332
1553978,-191.0,492.0,167.0,14.32612578868866
627091,-255.0,108.0,279.0,39.221397686004636
3002186,89.0,388.0,151.0,40.0
726267,-175.0,364.0,191.0,32.94603443145752
2121451,49.0,388.0,143.0,18.197528648376466
1578813,-303.0,348.0,183.0,24.029456520080572
300584,-39.0,-1132.0,391.0,18.69585897922516
1581066,-599.0,172.0,527.0,17.674627661705014
1464111,-735.0,-1180.0,359.0,13.036924552917483
1965401,-927.0,-1188.0,359.0,18.076208114624023
237063,-255.0,-220.0,279.0,13.94031789302826
3638994,-383.0,636.0,487.0,15.581943082809449
3600559,-671.0,-1148.0,383.0,13.833234834671021
729185,-447.0,508.0,495.0,17.86648602485657
2711916,81.0,684.0,239.0,13.401337099075317
2154165,513.0,-972.0,-713.0,24.917824983596805
1042390,-111.0,-516.0,-337.0,11.933705377578736
3620553,-319.0,348.0,223.0,13.421895980834966
1911470,105.0,-508.0,-449.0,27.017412757873537
2301500,329.0,564.0,167.0,11.680815243721009
1133507,-271.0,188.0,167.0,20.338967847824094
2913939,505.0,-548.0,-729.0,14.518877863883974
3199125,297.0,-628.0,-705.0,23.3344663143158
1762758,9.0,244.0,287.0,17.746222758293158
2138413,-263.0,-236.0,55.0,10.826170682907104
2611440,-615.0,-1364.0,399.0,14.645119071006775
310012,-263.0,-20.0,175.0,13.61636188030243
2849868,1.0,-100.0,15.0,15.179016804695133
407696,-311.0,572.0,151.0,14.771982955932618
2015692,-159.0,308.0,159.0,24.583847713470465
1093151,49.0,180.0,471.0,10.135619831085208
3705112,41.0,484.0,159.0,25.08402738571167
2472770,137.0,756.0,143.0,26.213609313964845
423474,289.0,108.0,-377.0,10.07480652332306
3207691,185.0,-660.0,111.0,12.138284826278687
698734,-527.0,524.0,255.0,25.82360272407532
110831,-167.0,-252.0,175.0,15.007901906967163
852114,-87.0,-308.0,-225.0,13.46970431804657
6626,153.0,-340.0,-241.0,18.696966481208804
2815350,-231.0,684.0,527.0,23.88941125869751
412460,185.0,812.0,159.0,10.167316818237305
979862,-623.0,564.0,543.0,14.054634761810306
3642280,-143.0,852.0,159.0,23.31113867759705
2388788,-191.0,868.0,159.0,26.863229322433465
3584205,1.0,-516.0,-345.0,26.23840661048889
2074226,-15.0,-924.0,375.0,10.143211126327516
81936,81.0,-276.0,-89.0,12.800564002990725
2719424,-79.0,-1028.0,535.0,23.26768207550049
2888415,-351.0,724.0,159.0,19.18948709964752
2684611,-327.0,4.0,191.0,28.06817045211792
3209502,89.0,468.0,159.0,40.0
1038018,457.0,724.0,199.0,23.039137125015262
599780,-303.0,-1180.0,343.0,11.983857226371764
1713662,-151.0,-1052.0,511.0,24.69327077865601
2241415,465.0,652.0,191.0,13.779653000831606
362849,441.0,-452.0,-769.0,12.790083622932437
220544,545.0,500.0,119.0,10.1366140127182
1692456,-183.0,-356.0,-97.0,11.823949360847473
3618563,-111.0,276.0,-89.0,17.843029880523684
797044,345.0,684.0,175.0,16.340166044235232
2381748,73.0,-332.0,-225.0,23.24978914260864
3409816,297.0,172.0,-9.0,10.579099607467652
654207,-15.0,204.0,-201.0,13.97360603809357
3091216,-23.0,284.0,631.0,11.587207961082461
253508,161.0,540.0,135.0,11.43911578655243
455398,-23.0,332.0,215.0,39.953213500976574
3080004,81.0,-204.0,-97.0,13.265540766716006
2578806,-47.0,84.0,223.0,19.33440747261048
1189141,193.0,-972.0,-977.0,32.19679064750672
2983469,-887.0,-1092.0,359.0,10.126207232475279
2958942,425.0,-588.0,-737.0,23.362394523620612
3161618,-55.0,-132.0,55.0,23.291582155227665
1053382,641.0,-1092.0,-345.0,13.829134273529053
1188824,-1079.0,-620.0,327.0,17.4110550403595
2789049,17.0,420.0,199.0,15.398770666122436
2182959,625.0,-996.0,-801.0,22.62947354316712
2821172,633.0,-268.0,-833.0,10.941158127784732
828917,569.0,-828.0,-905.0,15.852622175216675
1457842,-359.0,428.0,207.0,40.0
1809,161.0,-452.0,-505.0,10.481722378730774
2517956,201.0,-1292.0,-777.0,13.962999486923218
3613764,369.0,260.0,-369.0,12.90334906578064
3220186,-591.0,284.0,503.0,15.050043058395385
1183369,369.0,-1316.0,-817.0,14.828914165496828
3414442,313.0,220.0,-225.0,13.746781921386722
1089707,-415.0,324.0,167.0,14.281072187423707
892437,113.0,-1140.0,-969.0,11.699294638633726
1119340,25.0,564.0,143.0,31.153813505172728
2111520,281.0,516.0,79.0,24.610806274414067
2738826,209.0,812.0,255.0,12.291666841506961
560662,-175.0,260.0,-209.0,12.72016613483429
1028222,241.0,468.0,-97.0,14.719582223892212
2966039,-231.0,-1148.0,391.0,28.542356538772587
2675372,-943.0,-1228.0,375.0,13.38968846797943
1862852,281.0,380.0,191.0,11.583672833442687
886599,393.0,-964.0,-977.0,15.582256174087524
620214,-527.0,348.0,159.0,12.384477376937866
3174050,57.0,212.0,167.0,29.254022359848022
3648673,-159.0,444.0,575.0,28.09557294845581
1638491,-47.0,1188.0,543.0,11.52785964012146
2467318,89.0,-804.0,-969.0,11.857972335815429
2914291,-39.0,-340.0,-241.0,20.184027385711676
2608323,-279.0,92.0,231.0,14.825529742240903
176441,241.0,820.0,159.0,14.421962094306949
